name	nbCladesAll	nbCladesSpec	cladesAll	cladesSpec
CY215554	0	0	Unassigned	Unassigned
CY231730	0	0	Unassigned	Unassigned
CY224478	0	0	Unassigned	Unassigned
KX920840	0	0	Unassigned	Unassigned
KX922208	0	0	Unassigned	Unassigned
KX922184	0	0	Unassigned	Unassigned
KY289879	0	0	Unassigned	Unassigned
KX921736	0	0	Unassigned	Unassigned
KX921696	0	0	Unassigned	Unassigned
CY212258	0	0	Unassigned	Unassigned
KX615278	0	0	Unassigned	Unassigned
CY224454	0	0	Unassigned	Unassigned
KX922112	0	0	Unassigned	Unassigned
KX613319	0	0	Unassigned	Unassigned
KY043576	0	0	Unassigned	Unassigned
KX920232	0	0	Unassigned	Unassigned
KX617326	0	0	Unassigned	Unassigned
KX615470	0	0	Unassigned	Unassigned
KX615182	0	0	Unassigned	Unassigned
KX617607	0	0	Unassigned	Unassigned
KX618063	0	0	Unassigned	Unassigned
KY043866	0	0	Unassigned	Unassigned
KX617166	0	0	Unassigned	Unassigned
KX617238	0	0	Unassigned	Unassigned
CY224350	0	0	Unassigned	Unassigned
KX920448	0	0	Unassigned	Unassigned
KY043193	0	0	Unassigned	Unassigned
KX920312	0	0	Unassigned	Unassigned
KX613327	0	0	Unassigned	Unassigned
CY215506	0	0	Unassigned	Unassigned
KY043388	0	0	Unassigned	Unassigned
KX615310	0	0	Unassigned	Unassigned
KY042262	0	0	Unassigned	Unassigned
KX920768	0	0	Unassigned	Unassigned
KX920296	0	0	Unassigned	Unassigned
CY232181	0	0	Unassigned	Unassigned
CY221190	0	0	Unassigned	Unassigned
CY222413	0	0	Unassigned	Unassigned
KX922624	0	0	Unassigned	Unassigned
CY217410	0	0	Unassigned	Unassigned
CY226982	0	0	Unassigned	Unassigned
CY222493	0	0	Unassigned	Unassigned
KX920000	0	0	Unassigned	Unassigned
CY229917	0	0	Unassigned	Unassigned
CY231750	0	0	Unassigned	Unassigned
CY210070	0	0	Unassigned	Unassigned
KX617150	0	0	Unassigned	Unassigned
KX920256	0	0	Unassigned	Unassigned
KR073332	0	0	Unassigned	Unassigned
KR073350	0	0	Unassigned	Unassigned
KR073357	0	0	Unassigned	Unassigned
KR073333	0	0	Unassigned	Unassigned
KR073365	0	0	Unassigned	Unassigned
KR073400	0	0	Unassigned	Unassigned
KR073409	0	0	Unassigned	Unassigned
KR073411	0	0	Unassigned	Unassigned
KR073364	0	0	Unassigned	Unassigned
KR073369	0	0	Unassigned	Unassigned
KR073410	0	0	Unassigned	Unassigned
KR073396	0	0	Unassigned	Unassigned
KR073363	0	0	Unassigned	Unassigned
KR073328	0	0	Unassigned	Unassigned
KR073368	0	0	Unassigned	Unassigned
KR073441	0	0	Unassigned	Unassigned
KR073452	0	0	Unassigned	Unassigned
KR073446	0	0	Unassigned	Unassigned
KR073450	0	0	Unassigned	Unassigned
KR073484	0	0	Unassigned	Unassigned
KR073456	0	0	Unassigned	Unassigned
KR073465	0	0	Unassigned	Unassigned
KR073451	0	0	Unassigned	Unassigned
KR073461	0	0	Unassigned	Unassigned
KR073462	0	0	Unassigned	Unassigned
KR073480	0	0	Unassigned	Unassigned
KR073464	0	0	Unassigned	Unassigned
KR073467	0	0	Unassigned	Unassigned
KR073485	0	0	Unassigned	Unassigned
KR073481	0	0	Unassigned	Unassigned
KR073482	0	0	Unassigned	Unassigned
KR073488	0	0	Unassigned	Unassigned
KR073476	0	0	Unassigned	Unassigned
KR073493	0	0	Unassigned	Unassigned
KR073458	0	0	Unassigned	Unassigned
KR073486	0	0	Unassigned	Unassigned
KR073489	0	0	Unassigned	Unassigned
KR073479	0	0	Unassigned	Unassigned
KR073449	0	0	Unassigned	Unassigned
KR073491	0	0	Unassigned	Unassigned
KR073374	0	0	Unassigned	Unassigned
KR073424	0	0	Unassigned	Unassigned
KR073391	0	0	Unassigned	Unassigned
KR073413	0	0	Unassigned	Unassigned
KR073440	0	0	Unassigned	Unassigned
KR073439	0	0	Unassigned	Unassigned
KR073379	0	0	Unassigned	Unassigned
KR073416	0	0	Unassigned	Unassigned
KR073336	0	0	Unassigned	Unassigned
KR073408	0	0	Unassigned	Unassigned
KF612221	0	0	Unassigned	Unassigned
KP864257	0	0	Unassigned	Unassigned
KP864255	0	0	Unassigned	Unassigned
KP864252	0	0	Unassigned	Unassigned
KP864260	0	0	Unassigned	Unassigned
KP864261	0	0	Unassigned	Unassigned
KP864254	0	0	Unassigned	Unassigned
KP864256	0	0	Unassigned	Unassigned
KP864258	0	0	Unassigned	Unassigned
KP864253	0	0	Unassigned	Unassigned
KP864262	0	0	Unassigned	Unassigned
KT853495	0	0	Unassigned	Unassigned
KT855025	0	0	Unassigned	Unassigned
CY193632	0	0	Unassigned	Unassigned
KT853162	0	0	Unassigned	Unassigned
CY194047	0	0	Unassigned	Unassigned
KT866449	0	0	Unassigned	Unassigned
KT854241	0	0	Unassigned	Unassigned
KT866953	0	0	Unassigned	Unassigned
KT854701	0	0	Unassigned	Unassigned
KT854726	0	0	Unassigned	Unassigned
KT853521	0	0	Unassigned	Unassigned
CY193750	0	0	Unassigned	Unassigned
CY187729	0	0	Unassigned	Unassigned
CY187800	0	0	Unassigned	Unassigned
KU729658	0	0	Unassigned	Unassigned
KX269918	0	0	Unassigned	Unassigned
KM063702	0	0	Unassigned	Unassigned
CY187730	0	0	Unassigned	Unassigned
KT853187	0	0	Unassigned	Unassigned
KU729643	0	0	Unassigned	Unassigned
KM063630	0	0	Unassigned	Unassigned
KT853465	0	0	Unassigned	Unassigned
CY201473	0	0	Unassigned	Unassigned
CY201657	0	0	Unassigned	Unassigned
KT283511	0	0	Unassigned	Unassigned
CY193355	0	0	Unassigned	Unassigned
CY187739	0	0	Unassigned	Unassigned
KT313449	0	0	Unassigned	Unassigned
KJ532241	0	0	Unassigned	Unassigned
KM063622	0	0	Unassigned	Unassigned
KM063709	0	0	Unassigned	Unassigned
KM063767	0	0	Unassigned	Unassigned
CY187780	0	0	Unassigned	Unassigned
CY187797	0	0	Unassigned	Unassigned
CY187803	0	0	Unassigned	Unassigned
CY201321	0	0	Unassigned	Unassigned
KT853256	0	0	Unassigned	Unassigned
KT854426	0	0	Unassigned	Unassigned
CY194104	0	0	Unassigned	Unassigned
CY202065	0	0	Unassigned	Unassigned
CY187777	0	0	Unassigned	Unassigned
CY201785	0	0	Unassigned	Unassigned
KT853517	0	0	Unassigned	Unassigned
KX002584	0	0	Unassigned	Unassigned
KT383647	0	0	Unassigned	Unassigned
KM063587	0	0	Unassigned	Unassigned
CY187784	0	0	Unassigned	Unassigned
CY187787	0	0	Unassigned	Unassigned
KU729611	0	0	Unassigned	Unassigned
KX002725	0	0	Unassigned	Unassigned
KT866511	0	0	Unassigned	Unassigned
CY239229	0	0	Unassigned	Unassigned
KX002896	0	0	Unassigned	Unassigned
KT853195	0	0	Unassigned	Unassigned
KX003233	0	0	Unassigned	Unassigned
KM063891	0	0	Unassigned	Unassigned
CY187785	0	0	Unassigned	Unassigned
CY187796	0	0	Unassigned	Unassigned
KX002579	0	0	Unassigned	Unassigned
KT853529	0	0	Unassigned	Unassigned
KX002749	0	0	Unassigned	Unassigned
CY193752	0	0	Unassigned	Unassigned
CY207955	0	0	Unassigned	Unassigned
KT865997	0	0	Unassigned	Unassigned
KT866533	0	0	Unassigned	Unassigned
KX002333	0	0	Unassigned	Unassigned
CY187812	0	0	Unassigned	Unassigned
KU729645	0	0	Unassigned	Unassigned
CY187793	0	0	Unassigned	Unassigned
KT855016	0	0	Unassigned	Unassigned
KT866528	0	0	Unassigned	Unassigned
KU729616	0	0	Unassigned	Unassigned
KT854971	0	0	Unassigned	Unassigned
KX002765	0	0	Unassigned	Unassigned
KT283471	0	0	Unassigned	Unassigned
KT313454	0	0	Unassigned	Unassigned
KT283561	0	0	Unassigned	Unassigned
CY200889	0	0	Unassigned	Unassigned
CY201297	0	0	Unassigned	Unassigned
KP864168	0	0	Unassigned	Unassigned
CY187804	0	0	Unassigned	Unassigned
CY201241	0	0	Unassigned	Unassigned
KU729628	0	0	Unassigned	Unassigned
CY187782	0	0	Unassigned	Unassigned
KT283507	0	0	Unassigned	Unassigned
KX002642	0	0	Unassigned	Unassigned
CY187783	0	0	Unassigned	Unassigned
KX002630	0	0	Unassigned	Unassigned
KT283556	0	0	Unassigned	Unassigned
KT853492	0	0	Unassigned	Unassigned
KX002759	0	0	Unassigned	Unassigned
KT853223	0	0	Unassigned	Unassigned
KT853520	0	0	Unassigned	Unassigned
KU729659	0	0	Unassigned	Unassigned
KP864161	0	0	Unassigned	Unassigned
LC033377	0	0	Unassigned	Unassigned
KM063609	0	0	Unassigned	Unassigned
KT725679	0	0	Unassigned	Unassigned
KT725680	0	0	Unassigned	Unassigned
KT866305	0	0	Unassigned	Unassigned
KT866201	0	0	Unassigned	Unassigned
KT853178	0	0	Unassigned	Unassigned
KX003257	0	0	Unassigned	Unassigned
KM063613	0	0	Unassigned	Unassigned
KT853224	0	0	Unassigned	Unassigned
KT853216	0	0	Unassigned	Unassigned
KX687794	0	0	Unassigned	Unassigned
KX269930	0	0	Unassigned	Unassigned
KX002368	0	0	Unassigned	Unassigned
KT383637	0	0	Unassigned	Unassigned
KT383661	0	0	Unassigned	Unassigned
KT855009	0	0	Unassigned	Unassigned
KT313447	0	0	Unassigned	Unassigned
KT853303	0	0	Unassigned	Unassigned
KT854235	0	0	Unassigned	Unassigned
KT866494	0	0	Unassigned	Unassigned
KT725708	0	0	Unassigned	Unassigned
KT259411	0	0	Unassigned	Unassigned
KT854323	0	0	Unassigned	Unassigned
KT854532	0	0	Unassigned	Unassigned
KT383641	0	0	Unassigned	Unassigned
KT383660	0	0	Unassigned	Unassigned
KT383662	0	0	Unassigned	Unassigned
KT725711	0	0	Unassigned	Unassigned
CY194051	0	0	Unassigned	Unassigned
KT854684	0	0	Unassigned	Unassigned
KX003258	0	0	Unassigned	Unassigned
KT866456	0	0	Unassigned	Unassigned
CY194092	0	0	Unassigned	Unassigned
CY194126	0	0	Unassigned	Unassigned
KT854371	0	0	Unassigned	Unassigned
KT866283	0	0	Unassigned	Unassigned
KX002385	0	0	Unassigned	Unassigned
CY193850	0	0	Unassigned	Unassigned
KT854737	0	0	Unassigned	Unassigned
KT854390	0	0	Unassigned	Unassigned
CY193854	0	0	Unassigned	Unassigned
KT866619	0	0	Unassigned	Unassigned
KP976411	0	0	Unassigned	Unassigned
KX002324	0	0	Unassigned	Unassigned
KT725666	0	0	Unassigned	Unassigned
KT725667	0	0	Unassigned	Unassigned
KP864165	0	0	Unassigned	Unassigned
KT853497	0	0	Unassigned	Unassigned
KT283509	0	0	Unassigned	Unassigned
CY200921	0	0	Unassigned	Unassigned
KT866055	0	0	Unassigned	Unassigned
KM063598	0	0	Unassigned	Unassigned
KT259414	0	0	Unassigned	Unassigned
KM063578	0	0	Unassigned	Unassigned
KU729624	0	0	Unassigned	Unassigned
KU729623	0	0	Unassigned	Unassigned
KU729621	0	0	Unassigned	Unassigned
KT854190	0	0	Unassigned	Unassigned
KT853193	0	0	Unassigned	Unassigned
KT866848	0	0	Unassigned	Unassigned
KT866036	0	0	Unassigned	Unassigned
CY201169	0	0	Unassigned	Unassigned
KT866901	0	0	Unassigned	Unassigned
KT866278	0	0	Unassigned	Unassigned
KT855078	0	0	Unassigned	Unassigned
CY187738	0	0	Unassigned	Unassigned
KX002625	0	0	Unassigned	Unassigned
KX002360	0	0	Unassigned	Unassigned
KX002387	0	0	Unassigned	Unassigned
KX002420	0	0	Unassigned	Unassigned
CY194091	0	0	Unassigned	Unassigned
KT854439	0	0	Unassigned	Unassigned
KM063649	0	0	Unassigned	Unassigned
KM063927	0	0	Unassigned	Unassigned
KM063715	0	0	Unassigned	Unassigned
KM063872	0	0	Unassigned	Unassigned
KX002854	0	0	Unassigned	Unassigned
KT866361	0	0	Unassigned	Unassigned
CY201489	0	0	Unassigned	Unassigned
KM063736	0	0	Unassigned	Unassigned
CY187790	0	0	Unassigned	Unassigned
KU592691	0	0	Unassigned	Unassigned
KU729609	0	0	Unassigned	Unassigned
KT853168	0	0	Unassigned	Unassigned
KY125936	0	0	Unassigned	Unassigned
KT259403	0	0	Unassigned	Unassigned
KT854560	0	0	Unassigned	Unassigned
CY194118	0	0	Unassigned	Unassigned
CY194055	0	0	Unassigned	Unassigned
CY208114	0	0	Unassigned	Unassigned
KT854833	0	0	Unassigned	Unassigned
KT853211	0	0	Unassigned	Unassigned
KT853421	0	0	Unassigned	Unassigned
KM063911	0	0	Unassigned	Unassigned
CY187789	0	0	Unassigned	Unassigned
KX002776	0	0	Unassigned	Unassigned
KX003238	0	0	Unassigned	Unassigned
KT725704	0	0	Unassigned	Unassigned
KT283535	0	0	Unassigned	Unassigned
KT853280	0	0	Unassigned	Unassigned
KT853153	0	0	Unassigned	Unassigned
CY201209	0	0	Unassigned	Unassigned
KT853516	0	0	Unassigned	Unassigned
KT313439	0	0	Unassigned	Unassigned
CY193351	0	0	Unassigned	Unassigned
KT853363	0	0	Unassigned	Unassigned
KT853205	0	0	Unassigned	Unassigned
KT853454	0	0	Unassigned	Unassigned
KT853313	0	0	Unassigned	Unassigned
KT853203	0	0	Unassigned	Unassigned
KT866321	0	0	Unassigned	Unassigned
CY194082	0	0	Unassigned	Unassigned
KT866295	0	0	Unassigned	Unassigned
CY194096	0	0	Unassigned	Unassigned
CY194097	0	0	Unassigned	Unassigned
CY194124	0	0	Unassigned	Unassigned
CY239256	0	0	Unassigned	Unassigned
CY239173	0	0	Unassigned	Unassigned
KT866763	0	0	Unassigned	Unassigned
KX003252	0	0	Unassigned	Unassigned
KT866235	0	0	Unassigned	Unassigned
KX002968	0	0	Unassigned	Unassigned
KT854933	0	0	Unassigned	Unassigned
KX002861	0	0	Unassigned	Unassigned
KT854761	0	0	Unassigned	Unassigned
KT866700	0	0	Unassigned	Unassigned
KT866337	0	0	Unassigned	Unassigned
KT866287	0	0	Unassigned	Unassigned
KT866658	0	0	Unassigned	Unassigned
KT854896	0	0	Unassigned	Unassigned
KT865948	0	0	Unassigned	Unassigned
KT854211	0	0	Unassigned	Unassigned
KT853484	0	0	Unassigned	Unassigned
KX002391	0	0	Unassigned	Unassigned
KU592435	0	0	Unassigned	Unassigned
KT725686	0	0	Unassigned	Unassigned
KX518701	0	0	Unassigned	Unassigned
KT853160	0	0	Unassigned	Unassigned
KT866557	0	0	Unassigned	Unassigned
KT854308	0	0	Unassigned	Unassigned
KT854314	0	0	Unassigned	Unassigned
CY187809	0	0	Unassigned	Unassigned
KT855034	0	0	Unassigned	Unassigned
KX002743	0	0	Unassigned	Unassigned
KT866972	0	0	Unassigned	Unassigned
KT853217	0	0	Unassigned	Unassigned
KX002312	0	0	Unassigned	Unassigned
KT853177	0	0	Unassigned	Unassigned
CY194045	0	0	Unassigned	Unassigned
CY194080	0	0	Unassigned	Unassigned
CY194093	0	0	Unassigned	Unassigned
KT853410	0	0	Unassigned	Unassigned
KX002321	0	0	Unassigned	Unassigned
KX002771	0	0	Unassigned	Unassigned
KT865929	0	0	Unassigned	Unassigned
KT854521	0	0	Unassigned	Unassigned
CY194083	0	0	Unassigned	Unassigned
KT866991	0	0	Unassigned	Unassigned
KT866221	0	0	Unassigned	Unassigned
KX003256	0	0	Unassigned	Unassigned
CY200865	0	0	Unassigned	Unassigned
CY202201	0	0	Unassigned	Unassigned
CY193353	0	0	Unassigned	Unassigned
CY193639	0	0	Unassigned	Unassigned
KT725717	0	0	Unassigned	Unassigned
KX687789	0	0	Unassigned	Unassigned
CY201233	0	0	Unassigned	Unassigned
CY207971	0	0	Unassigned	Unassigned
KT853191	0	0	Unassigned	Unassigned
KT283515	0	0	Unassigned	Unassigned
KX003232	0	0	Unassigned	Unassigned
KT854496	0	0	Unassigned	Unassigned
KT853283	0	0	Unassigned	Unassigned
MK969424	0	0	Unassigned	Unassigned
MK961808	0	0	Unassigned	Unassigned
MK969246	0	0	Unassigned	Unassigned
CY243348	0	0	Unassigned	Unassigned
CY201905	0	0	Unassigned	Unassigned
CY210136	0	0	Unassigned	Unassigned
KY125919	0	0	Unassigned	Unassigned
KY125920	0	0	Unassigned	Unassigned
KY125921	0	0	Unassigned	Unassigned
KX003004	0	0	Unassigned	Unassigned
KY125933	0	0	Unassigned	Unassigned
KU592523	0	0	Unassigned	Unassigned
KT725698	0	0	Unassigned	Unassigned
KT866999	0	0	Unassigned	Unassigned
KT725701	0	0	Unassigned	Unassigned
KT725724	0	0	Unassigned	Unassigned
KX518699	0	0	Unassigned	Unassigned
KX602168	0	0	Unassigned	Unassigned
KX002864	0	0	Unassigned	Unassigned
KT725702	0	0	Unassigned	Unassigned
KT725703	0	0	Unassigned	Unassigned
KT725721	0	0	Unassigned	Unassigned
KT383576	0	0	Unassigned	Unassigned
KT383579	0	0	Unassigned	Unassigned
KT383572	0	0	Unassigned	Unassigned
KX687791	0	0	Unassigned	Unassigned
KX687788	0	0	Unassigned	Unassigned
KX687790	0	0	Unassigned	Unassigned
KT383619	0	0	Unassigned	Unassigned
KT383617	0	0	Unassigned	Unassigned
KT383621	0	0	Unassigned	Unassigned
KT383605	0	0	Unassigned	Unassigned
KT383610	0	0	Unassigned	Unassigned
KT383604	0	0	Unassigned	Unassigned
KT383614	0	0	Unassigned	Unassigned
KT383603	0	0	Unassigned	Unassigned
KT383624	0	0	Unassigned	Unassigned
KT383616	0	0	Unassigned	Unassigned
KT383609	0	0	Unassigned	Unassigned
KT383612	0	0	Unassigned	Unassigned
KT383618	0	0	Unassigned	Unassigned
KX002889	0	0	Unassigned	Unassigned
KX002452	0	0	Unassigned	Unassigned
KT853384	0	0	Unassigned	Unassigned
KT854786	0	0	Unassigned	Unassigned
CY187788	0	0	Unassigned	Unassigned
CY201913	0	0	Unassigned	Unassigned
KM063877	0	0	Unassigned	Unassigned
KM063904	0	0	Unassigned	Unassigned
KX003236	0	0	Unassigned	Unassigned
KT854368	0	0	Unassigned	Unassigned
MK969411	0	0	Unassigned	Unassigned
CY189816	0	0	Unassigned	Unassigned
KJ532153	0	0	Unassigned	Unassigned
KT853190	0	0	Unassigned	Unassigned
KU729633	0	0	Unassigned	Unassigned
KT853372	0	0	Unassigned	Unassigned
KT854855	0	0	Unassigned	Unassigned
KX002926	0	0	Unassigned	Unassigned
KT283548	0	0	Unassigned	Unassigned
KT725674	0	0	Unassigned	Unassigned
MG674738	0	0	Unassigned	Unassigned
MG674748	0	0	Unassigned	Unassigned
MG674739	0	0	Unassigned	Unassigned
KU592684	0	0	Unassigned	Unassigned
CY193851	0	0	Unassigned	Unassigned
CY201249	0	0	Unassigned	Unassigned
KT725690	0	0	Unassigned	Unassigned
KT725691	0	0	Unassigned	Unassigned
CY201041	0	0	Unassigned	Unassigned
KT853263	0	0	Unassigned	Unassigned
KX002745	0	0	Unassigned	Unassigned
KT725668	0	0	Unassigned	Unassigned
CY200793	0	0	Unassigned	Unassigned
KX269927	0	0	Unassigned	Unassigned
CY201673	0	0	Unassigned	Unassigned
KT866063	0	0	Unassigned	Unassigned
CY193273	0	0	Unassigned	Unassigned
CY193354	0	0	Unassigned	Unassigned
KT853158	0	0	Unassigned	Unassigned
KM063581	0	0	Unassigned	Unassigned
KT855001	0	0	Unassigned	Unassigned
KT854934	0	0	Unassigned	Unassigned
KT854597	0	0	Unassigned	Unassigned
KT866507	0	0	Unassigned	Unassigned
KT853375	0	0	Unassigned	Unassigned
KT374356	0	0	Unassigned	Unassigned
KT866691	0	0	Unassigned	Unassigned
KT854969	0	0	Unassigned	Unassigned
KX003274	0	0	Unassigned	Unassigned
CY194053	0	0	Unassigned	Unassigned
KU729618	0	0	Unassigned	Unassigned
KU729644	0	0	Unassigned	Unassigned
KT866802	0	0	Unassigned	Unassigned
KU592555	0	0	Unassigned	Unassigned
CY208278	0	0	Unassigned	Unassigned
CY208413	0	0	Unassigned	Unassigned
CY208411	0	0	Unassigned	Unassigned
KT853513	0	0	Unassigned	Unassigned
KT853335	0	0	Unassigned	Unassigned
KT854839	0	0	Unassigned	Unassigned
KT866393	0	0	Unassigned	Unassigned
CY194110	0	0	Unassigned	Unassigned
KT854467	0	0	Unassigned	Unassigned
KT259407	0	0	Unassigned	Unassigned
KT259408	0	0	Unassigned	Unassigned
CY193633	0	0	Unassigned	Unassigned
KT854372	0	0	Unassigned	Unassigned
KX003149	0	0	Unassigned	Unassigned
KT374354	0	0	Unassigned	Unassigned
KT853545	0	0	Unassigned	Unassigned
KT866262	0	0	Unassigned	Unassigned
KT854912	0	0	Unassigned	Unassigned
KT854879	0	0	Unassigned	Unassigned
KT853166	0	0	Unassigned	Unassigned
MK961561	0	0	Unassigned	Unassigned
MG926546	0	0	Unassigned	Unassigned
KT854170	0	0	Unassigned	Unassigned
KT866893	0	0	Unassigned	Unassigned
CY194057	0	0	Unassigned	Unassigned
KT853204	0	0	Unassigned	Unassigned
KX002575	0	0	Unassigned	Unassigned
KX002401	0	0	Unassigned	Unassigned
CY193751	0	0	Unassigned	Unassigned
CY187806	0	0	Unassigned	Unassigned
KT853383	0	0	Unassigned	Unassigned
KP864167	0	0	Unassigned	Unassigned
KT853304	0	0	Unassigned	Unassigned
KT853201	0	0	Unassigned	Unassigned
KT854654	0	0	Unassigned	Unassigned
KT854669	0	0	Unassigned	Unassigned
KT865972	0	0	Unassigned	Unassigned
KX003139	0	0	Unassigned	Unassigned
CY193857	0	0	Unassigned	Unassigned
KT854463	0	0	Unassigned	Unassigned
KM063713	0	0	Unassigned	Unassigned
KT854332	0	0	Unassigned	Unassigned
CY193753	0	0	Unassigned	Unassigned
KT854226	0	0	Unassigned	Unassigned
KT853474	0	0	Unassigned	Unassigned
CY194075	0	0	Unassigned	Unassigned
KT866006	0	0	Unassigned	Unassigned
KX003136	0	0	Unassigned	Unassigned
CY194128	0	0	Unassigned	Unassigned
KT866443	0	0	Unassigned	Unassigned
KT866313	0	0	Unassigned	Unassigned
KT866345	0	0	Unassigned	Unassigned
CY193849	0	0	Unassigned	Unassigned
CY193635	0	0	Unassigned	Unassigned
CY194076	0	0	Unassigned	Unassigned
CY194095	0	0	Unassigned	Unassigned
CY239213	0	0	Unassigned	Unassigned
KX002296	0	0	Unassigned	Unassigned
KT854547	0	0	Unassigned	Unassigned
CY194089	0	0	Unassigned	Unassigned
KT866459	0	0	Unassigned	Unassigned
KU729648	0	0	Unassigned	Unassigned
KX002613	0	0	Unassigned	Unassigned
KT866143	0	0	Unassigned	Unassigned
KT866127	0	0	Unassigned	Unassigned
KU729657	0	0	Unassigned	Unassigned
KT854443	0	0	Unassigned	Unassigned
KT854219	0	0	Unassigned	Unassigned
KX002859	0	0	Unassigned	Unassigned
KX002772	0	0	Unassigned	Unassigned
KY090528	0	0	Unassigned	Unassigned
KU729608	0	0	Unassigned	Unassigned
KT866542	0	0	Unassigned	Unassigned
KT855007	0	0	Unassigned	Unassigned
KT854760	0	0	Unassigned	Unassigned
KX003072	0	0	Unassigned	Unassigned
KT866468	0	0	Unassigned	Unassigned
KT854399	0	0	Unassigned	Unassigned
KT866652	0	0	Unassigned	Unassigned
KT383642	0	0	Unassigned	Unassigned
KT725712	0	0	Unassigned	Unassigned
KU592654	0	0	Unassigned	Unassigned
KT725681	0	0	Unassigned	Unassigned
KT725714	0	0	Unassigned	Unassigned
KT725718	0	0	Unassigned	Unassigned
KU592617	0	0	Unassigned	Unassigned
KU592322	0	0	Unassigned	Unassigned
KT866819	0	0	Unassigned	Unassigned
KX003124	0	0	Unassigned	Unassigned
KT866399	0	0	Unassigned	Unassigned
KT855045	0	0	Unassigned	Unassigned
KT867016	0	0	Unassigned	Unassigned
KU729562	0	0	Unassigned	Unassigned
KT725705	0	0	Unassigned	Unassigned
KT866917	0	0	Unassigned	Unassigned
KT383656	0	0	Unassigned	Unassigned
KT865987	0	0	Unassigned	Unassigned
KT866565	0	0	Unassigned	Unassigned
KU592641	0	0	Unassigned	Unassigned
KX002980	0	0	Unassigned	Unassigned
KT866759	0	0	Unassigned	Unassigned
KT865975	0	0	Unassigned	Unassigned
KT854766	0	0	Unassigned	Unassigned
KX003280	0	0	Unassigned	Unassigned
MF196044	0	0	Unassigned	Unassigned
MF196045	0	0	Unassigned	Unassigned
MF196055	0	0	Unassigned	Unassigned
MF195946	0	0	Unassigned	Unassigned
KX003018	0	0	Unassigned	Unassigned
MF195936	0	0	Unassigned	Unassigned
CY194121	0	0	Unassigned	Unassigned
KU592649	0	0	Unassigned	Unassigned
KX003285	0	0	Unassigned	Unassigned
KT866329	0	0	Unassigned	Unassigned
CY208141	0	0	Unassigned	Unassigned
KX002907	0	0	Unassigned	Unassigned
KT866071	0	0	Unassigned	Unassigned
KX002794	0	0	Unassigned	Unassigned
KT854809	0	0	Unassigned	Unassigned
CY209802	0	0	Unassigned	Unassigned
KX602170	0	0	Unassigned	Unassigned
CY208402	0	0	Unassigned	Unassigned
CY210093	0	0	Unassigned	Unassigned
KX602166	0	0	Unassigned	Unassigned
CY208506	0	0	Unassigned	Unassigned
KX602167	0	0	Unassigned	Unassigned
CY208131	0	0	Unassigned	Unassigned
KT865954	0	0	Unassigned	Unassigned
CY209883	0	0	Unassigned	Unassigned
CY208215	0	0	Unassigned	Unassigned
CY210135	0	0	Unassigned	Unassigned
KY125938	0	0	Unassigned	Unassigned
CY208272	0	0	Unassigned	Unassigned
CY209890	0	0	Unassigned	Unassigned
CY208483	0	0	Unassigned	Unassigned
MF195951	0	0	Unassigned	Unassigned
CY209834	0	0	Unassigned	Unassigned
MF196068	0	0	Unassigned	Unassigned
CY194114	0	0	Unassigned	Unassigned
KT383636	0	0	Unassigned	Unassigned
KT383646	0	0	Unassigned	Unassigned
KT383659	0	0	Unassigned	Unassigned
CY208323	0	0	Unassigned	Unassigned
KT725716	0	0	Unassigned	Unassigned
CY210077	0	0	Unassigned	Unassigned
CY208277	0	0	Unassigned	Unassigned
KT383644	0	0	Unassigned	Unassigned
KX003323	0	0	Unassigned	Unassigned
KT866035	0	0	Unassigned	Unassigned
KX002548	0	0	Unassigned	Unassigned
KT866842	0	0	Unassigned	Unassigned
CY210079	0	0	Unassigned	Unassigned
MF196035	0	0	Unassigned	Unassigned
KY125950	0	0	Unassigned	Unassigned
CY244364	0	0	Unassigned	Unassigned
CY208416	0	0	Unassigned	Unassigned
CY244363	0	0	Unassigned	Unassigned
KY125943	0	0	Unassigned	Unassigned
CY208485	0	0	Unassigned	Unassigned
CY208279	0	0	Unassigned	Unassigned
CY209892	0	0	Unassigned	Unassigned
CY208403	0	0	Unassigned	Unassigned
KT866419	0	0	Unassigned	Unassigned
KU592679	0	0	Unassigned	Unassigned
KT725723	0	0	Unassigned	Unassigned
KX003057	0	0	Unassigned	Unassigned
CY210140	0	0	Unassigned	Unassigned
KT383583	0	0	Unassigned	Unassigned
KT383582	0	0	Unassigned	Unassigned
KT383584	0	0	Unassigned	Unassigned
KT383585	0	0	Unassigned	Unassigned
KT383587	0	0	Unassigned	Unassigned
KT383588	0	0	Unassigned	Unassigned
KT383589	0	0	Unassigned	Unassigned
KT383590	0	0	Unassigned	Unassigned
KT383580	0	0	Unassigned	Unassigned
KT383586	0	0	Unassigned	Unassigned
KT383581	0	0	Unassigned	Unassigned
KX003264	0	0	Unassigned	Unassigned
KT383638	0	0	Unassigned	Unassigned
KT383640	0	0	Unassigned	Unassigned
KT383645	0	0	Unassigned	Unassigned
MF196057	0	0	Unassigned	Unassigned
MF195968	0	0	Unassigned	Unassigned
CY208399	0	0	Unassigned	Unassigned
KY095077	0	0	Unassigned	Unassigned
CY209812	0	0	Unassigned	Unassigned
KY509859	0	0	Unassigned	Unassigned
KX003145	0	0	Unassigned	Unassigned
KY090586	0	0	Unassigned	Unassigned
KU592582	0	0	Unassigned	Unassigned
KU729649	0	0	Unassigned	Unassigned
