name	nbCladesAll	nbCladesSpec	cladesAll	cladesSpec
MK027578	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MG974634	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH131598	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY260817	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK241196	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY245150	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY247086	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY255909	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH586100	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY264838	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY256069	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY264235	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY261399	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY256253	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY264513	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY261479	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY260551	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH131294	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH081993	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY261511	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY266122	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH669458	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY255917	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY255981	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY261463	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MG974706	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY258204	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY258212	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY264529	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH127393	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH126753	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY266018	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY258060	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH246495	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY246990	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH233511	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH083060	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY264171	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY261320	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH601306	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY247062	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY260371	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH080123	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH586268	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY249891	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MG974554	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH601858	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH082992	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY255869	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH601833	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH246810	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH246823	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH601426	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH358686	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY260726	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH082604	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY264902	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY265085	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH079915	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY261232	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH540968	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH131278	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH081947	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY264846	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY255805	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY258052	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH358750	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY265141	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH306895	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK241260	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MG974514	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH126862	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH126849	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH131630	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH126817	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH307175	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH586132	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH082364	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH081865	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY264545	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK240944	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH306957	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY257981	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY260519	4	2	3c,3c2.A,A2,A2/re	3c2.A,A2/re
MH246863	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY261280	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY259994	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH126809	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH126969	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH586284	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH602031	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MG974698	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH080043	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY264798	4	2	3c,3c2.A,A2,A2/re	3c2.A,A2/re
CY258324	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH601233	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH540797	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH233407	4	2	3c,3c2,3c2.A,A2	3c2.A,A2
MH306863	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH601738	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK240655	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH080139	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH246751	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH233567	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH246887	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH083011	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK181788	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH233391	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH126356	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK181835	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK244835	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK363443	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK363702	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK474853	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK244851	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK244787	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK624606	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK744840	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK474915	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK624579	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK398469	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK623180	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK623172	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK624387	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MN001969	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH127081	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK292601	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK744280	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK624171	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK240928	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH233366	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH126785	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK181796	4	2	3c,3c2,3c2.A,A2/re	3c2.A,A2/re
MG974410	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH126888	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH540869	4	2	3c,3c2,3c2.A,A2/re	3c2.A,A2/re
MH540913	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH082840	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH585830	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH729477	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH082660	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH126953	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH358914	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK027621	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH233527	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH080251	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH729413	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK027499	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH601643	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH898256	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH081924	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH233559	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH845846	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH601458	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH082293	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH127249	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH131510	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH082668	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH080187	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MG974898	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH586028	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH233495	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH585868	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH600575	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH082100	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH083156	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK240717	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK240832	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH898360	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH358566	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY250603	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY239904	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH842342	7	6	3c2.A,A1b/131K,A1b/135K,A1b/137F,A1b/197R,A2,A2/re	3c2.A,A1b/131K,A1b/135K,A1b/137F,A1b/197R,A2/re
CY244585	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY239968	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY243599	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY244974	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY240016	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH083094	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY260583	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY247126	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH307098	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY245254	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH082701	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH246794	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY244521	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY239984	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY243647	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY244990	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY243718	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY249995	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY247070	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY249963	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY256133	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY242270	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY260873	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY266431	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY260778	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY243463	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY258116	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MG974906	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY260630	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH358606	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY255997	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH443459	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH127121	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY247197	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH602137	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH126662	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH358678	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY249931	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY264361	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH080259	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY260961	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH601097	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY260390	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY239976	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH082220	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH600833	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK363499	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK265379	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MG974338	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY261065	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH082476	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH080019	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY245166	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY245278	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY255813	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY257725	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MG831147	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH585852	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH079983	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY260793	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH080163	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH082924	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH246831	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH127257	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY264457	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH127217	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MG974850	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH080147	4	2	3c,3c2,3c2.A,A2	3c2.A,A2
MH601602	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH669691	4	2	3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH358726	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY260130	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH246407	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH307111	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH585876	4	2	3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH358510	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH079899	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH082004	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH600534	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH082421	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH669603	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY261113	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH126555	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH898024	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY264417	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK398652	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK363345	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK398535	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK265451	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK623244	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH729565	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH600753	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH586220	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH127329	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MG830975	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY266082	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH601351	4	2	3c,3c2,A2,A2/re	3c2,A2/re
MH601386	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH246663	4	2	3c,3c2,A2,A2/re	3c2,A2/re
MH600721	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH358774	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH669563	4	2	3c,3c2,3c2.A,A2/re	3c2.A,A2/re
MH127189	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH601113	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH586068	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK240624	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH233546	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH846070	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH601539	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH601483	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH307242	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH358558	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH586300	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH443644	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH082395	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH586180	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH246679	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH792746	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH602185	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH600609	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH601017	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH601938	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY264203	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY264187	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY266050	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY255941	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY260559	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH082281	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY260905	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH601867	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY260921	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH131654	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH083024	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY261225	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH600745	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY260702	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY260670	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY261185	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH306925	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH586012	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY261343	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH126617	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH082812	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH246599	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH306802	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY261359	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY261193	4	2	3c,3c2,3c2.A,A2	3c2.A,A2
MG831041	4	2	3c,3c2,3c2.A,A2	3c2.A,A2
MH082580	4	2	3c,3c2,3c2.A,A2	3c2.A,A2
MH126745	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY260042	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY258444	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH586396	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH586404	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH082532	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH601081	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY260662	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY260841	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY261240	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH126433	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY261551	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH586452	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH082651	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
CY260527	4	2	3c,3c2,3c2.A,A2/re	3c2.A,A2/re
MH246847	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MK240936	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH586188	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
MH307295	5	2	3c,3c2,3c2.A,A2,A2/re	3c2.A,A2/re
