,WHO,tip,size,ratio
11706,A1,CY259063,3,1.0
11707,A1,CY226719,3,1.0
11708,A1,CY215034,3,1.0
11709,A1,CY221878,3,1.0
11710,A1,CY214842,3,1.0
11711,A1,MF182524,3,1.0
11712,A1,KY583715,3,1.0
11713,A1,KY583719,3,1.0
11714,A1,CY244410,3,1.0
11715,A1,CY244008,3,1.0
11716,A1,KY583716,3,1.0
11717,A1,KY583717,3,1.0
11718,A1,CY244065,3,1.0
11719,A1,CY244066,3,1.0
11720,A1,KY583718,3,1.0
11721,A1,CY234926,3,1.0
11722,A1,CY214578,3,1.0
11723,A1,CY220183,3,1.0
11724,A1,CY232420,3,1.0
11725,A1,CY224878,3,1.0
11726,A1,CY214954,3,1.0
11727,A1,CY212994,3,1.0
11728,A1,CY212450,3,1.0
11729,A1,CY244295,3,1.0
11730,A1,CY212466,3,1.0
11731,A1,CY216657,3,1.0
11732,A1,CY244266,3,1.0
11733,A1,CY244126,3,1.0
11734,A1,CY227454,3,1.0
11735,A1,CY228717,3,1.0
11736,A1,CY216441,3,1.0
11737,A1,CY234746,3,1.0
11738,A1,CY223053,3,1.0
11739,A1,CY216609,3,1.0
11740,A1,CY226527,3,1.0
11741,A1,CY227774,3,1.0
11742,A1,MF182522,3,1.0
11743,A1,CY230810,3,1.0
11744,A1,CY222861,3,1.0
11745,A1,CY211708,3,1.0
11746,A1,CY210695,3,1.0
11747,A1,KY949928,3,1.0
11748,A1,KY949989,3,1.0
11749,A1,CY233346,3,1.0
11750,A1,CY230357,3,1.0
11751,A1,CY234975,3,1.0
11752,A1,CY220151,3,1.0
11753,A1,CY216641,3,1.0
11754,A1,MF673261,3,1.0
11755,A1,CY230253,3,1.0
11756,A1,CY244223,3,1.0
11757,A1,CY244006,3,1.0
11758,A1,CY210687,3,1.0
11759,A1,KY116630,3,1.0
11760,A1,CY215953,3,1.0
11761,A1,CY244400,2,1.0
11762,A1,CY244387,2,1.0
11763,A1,CY243893,2,1.0
11764,A1,CY243936,2,1.0
11765,A1,MF182472,2,1.0
11766,A1,MF182477,2,1.0
11767,A1,MF182491,2,1.0
11768,A1,CY227702,2,1.0
11769,A1,CY244153,2,1.0
11770,A1,CY228541,2,1.0
11771,A1,CY235648,2,1.0
11772,A1,CY216089,2,1.0
11773,A1,CY214730,2,1.0
11774,A1,CY232396,2,1.0
11775,A1,CY244198,2,1.0
11776,A1,KY697326,2,1.0
11777,A1,CY216289,2,1.0
11778,A1,CY227126,2,1.0
11779,A1,KY583724,2,1.0
11780,A1,CY216705,2,1.0
11781,A1,MG928453,2,1.0
11782,A1,CY235592,2,1.0
11783,A1,CY220455,2,1.0
11784,A1,CY223277,2,1.0
11785,A1,CY212954,2,1.0
11786,A1,CY223149,2,1.0
11787,A1,CY216521,2,1.0
11788,A1,CY239880,3,1.0
11789,A1,CY239872,3,1.0
11790,A1,CY232316,3,1.0
11791,A1,CY228365,3,1.0
11792,A1,CY221957,3,1.0
11793,A1,CY238891,3,1.0
11794,A1,MF182469,3,1.0
11795,A1,CY221965,3,1.0
11796,A1,CY214162,3,1.0
11797,A1,CY225414,3,1.0
11798,A1,CY243431,2,1.0
11799,A1,MF993047,2,1.0
11800,A1,CY221910,2,1.0
11801,A1,CY216249,2,1.0
11802,A1,CY225270,2,1.0
11803,A1,CY225286,2,1.0
11804,A1,CY228909,2,1.0
11805,A1,CY220311,2,1.0
11806,A1,CY213146,2,1.0
11807,A1,CY259199,2,1.0
11808,A1,CY259359,2,1.0
11809,A1,CY234506,2,1.0
11810,A1,KY583726,2,1.0
11811,A1,KY583688,2,1.0
11812,A1,CY244245,2,1.0
11813,A1,KY583725,2,1.0
11814,A1,CY234953,2,1.0
11815,A1,CY244101,2,1.0
11816,A1,CY223990,2,1.0
11817,A1,CY232540,2,1.0
11818,A1,CY245198,2,1.0
11819,A1,MH131350,2,1.0
11820,A1,CY243979,2,1.0
11821,A1,CY235488,2,1.0
11822,A1,CY234826,2,1.0
11823,A1,CY232500,2,1.0
11824,A1,CY214026,2,1.0
11825,A1,CY244012,2,1.0
11826,A1,CY223814,2,1.0
11827,A1,CY244398,2,1.0
11828,A1,CY243872,2,1.0
11829,A1,MF182504,2,1.0
11830,A1,CY230021,2,1.0
11831,A1,CY221934,2,1.0
11832,A1,CY234288,2,1.0
11833,A1,CY232618,2,1.0
11834,A1,CY216569,2,1.0
11835,A1,CY231099,2,1.0
11836,A1,CY224158,2,1.0
11837,A1,CY243439,2,1.0
11838,A1,CY222781,2,1.0
11839,A1,CY210377,2,1.0
11840,A1,CY218166,2,1.0
11841,A1,KY949821,2,1.0
11842,A1,KY950053,2,1.0
11843,A1,KY949986,2,1.0
11844,A1,CY239880,3,1.0
11845,A1,CY239872,3,1.0
11846,A1,CY232316,3,1.0
11847,A1,CY228365,3,1.0
11848,A1,CY221957,3,1.0
11849,A1,CY238891,3,1.0
11850,A1,MF182469,3,1.0
11851,A1,CY221965,3,1.0
11852,A1,CY214162,3,1.0
11853,A1,CY225414,3,1.0
11854,A1,CY218142,3,1.0
11855,A1,CY226503,3,1.0
11856,A1,CY218150,3,1.0
11857,A1,CY233306,3,1.0
11858,A1,CY216769,3,1.0
11859,A1,CY234474,3,1.0
11860,A1,CY223982,3,1.0
11861,A1,CY220447,3,1.0
11862,A1,CY232602,3,1.0
11863,A1,CY223045,3,1.0
11864,A1,CY259063,3,1.0
11865,A1,CY226719,3,1.0
11866,A1,CY215034,3,1.0
11867,A1,CY221878,3,1.0
11868,A1,CY214842,3,1.0
11869,A1,MF182524,3,1.0
11870,A1,KY583715,3,1.0
11871,A1,KY583719,3,1.0
11872,A1,CY244410,3,1.0
11873,A1,CY244008,3,1.0
11874,A1,KY583716,3,1.0
11875,A1,KY583717,3,1.0
11876,A1,CY244065,3,1.0
11877,A1,CY244066,3,1.0
11878,A1,KY583718,3,1.0
11879,A1,CY234926,3,1.0
11880,A1,CY214578,3,1.0
11881,A1,CY220183,3,1.0
11882,A1,CY232420,3,1.0
11883,A1,CY224878,3,1.0
11884,A1,CY214954,3,1.0
11885,A1,CY212994,3,1.0
11886,A1,CY212450,3,1.0
11887,A1,CY244295,3,1.0
11888,A1,CY212466,3,1.0
11889,A1,CY216657,3,1.0
11890,A1,CY244266,3,1.0
11891,A1,CY244126,3,1.0
11892,A1,CY227454,3,1.0
11893,A1,CY228717,3,1.0
11894,A1,CY216441,3,1.0
11895,A1,CY234746,3,1.0
11896,A1,CY223053,3,1.0
11897,A1,CY216609,3,1.0
11898,A1,CY226527,3,1.0
11899,A1,CY227774,3,1.0
11900,A1,MF182522,3,1.0
11901,A1,CY230810,3,1.0
11902,A1,CY222861,3,1.0
11903,A1,CY211708,3,1.0
11904,A1,CY210695,3,1.0
11905,A1,KY949928,3,1.0
11906,A1,KY949989,3,1.0
11907,A1,CY233346,3,1.0
11908,A1,CY230357,3,1.0
11909,A1,CY234975,3,1.0
11910,A1,CY220151,3,1.0
11911,A1,CY216641,3,1.0
11912,A1,MF673261,3,1.0
11913,A1,CY230253,3,1.0
11914,A1,CY244223,3,1.0
11915,A1,CY244006,3,1.0
11916,A1,CY210687,3,1.0
11917,A1,KY116630,3,1.0
11918,A1,CY215953,3,1.0
11919,A1,CY218142,3,1.0
11920,A1,CY226503,3,1.0
11921,A1,CY218150,3,1.0
11922,A1,CY233306,3,1.0
11923,A1,CY216769,3,1.0
11924,A1,CY234474,3,1.0
11925,A1,CY223982,3,1.0
11926,A1,CY220447,3,1.0
11927,A1,CY232602,3,1.0
11928,A1,CY223045,3,1.0
11929,A1,CY259063,3,1.0
11930,A1,CY226719,3,1.0
11931,A1,CY215034,3,1.0
11932,A1,CY221878,3,1.0
11933,A1,CY214842,3,1.0
11934,A1,MF182524,3,1.0
11935,A1,KY583715,3,1.0
11936,A1,KY583719,3,1.0
11937,A1,CY244410,3,1.0
11938,A1,CY244008,3,1.0
11939,A1,KY583716,3,1.0
11940,A1,KY583717,3,1.0
11941,A1,CY244065,3,1.0
11942,A1,CY244066,3,1.0
11943,A1,KY583718,3,1.0
11944,A1,CY234926,3,1.0
11945,A1,CY214578,3,1.0
11946,A1,CY220183,3,1.0
11947,A1,CY232420,3,1.0
11948,A1,CY224878,3,1.0
11949,A1,CY214954,3,1.0
11950,A1,CY212994,3,1.0
11951,A1,CY212450,3,1.0
11952,A1,CY244295,3,1.0
11953,A1,CY212466,3,1.0
11954,A1,CY216657,3,1.0
11955,A1,CY244266,3,1.0
11956,A1,CY244126,3,1.0
11957,A1,CY227454,3,1.0
11958,A1,CY228717,3,1.0
11959,A1,CY216441,3,1.0
11960,A1,CY234746,3,1.0
11961,A1,CY223053,3,1.0
11962,A1,CY216609,3,1.0
11963,A1,CY226527,3,1.0
11964,A1,CY227774,3,1.0
11965,A1,MF182522,3,1.0
11966,A1,CY230810,3,1.0
11967,A1,CY222861,3,1.0
11968,A1,CY211708,3,1.0
11969,A1,CY210695,3,1.0
11970,A1,KY949928,3,1.0
11971,A1,KY949989,3,1.0
11972,A1,CY233346,3,1.0
11973,A1,CY230357,3,1.0
11974,A1,CY234975,3,1.0
11975,A1,CY220151,3,1.0
11976,A1,CY216641,3,1.0
11977,A1,MF673261,3,1.0
11978,A1,CY230253,3,1.0
11979,A1,CY244223,3,1.0
11980,A1,CY244006,3,1.0
11981,A1,CY210687,3,1.0
11982,A1,KY116630,3,1.0
11983,A1,CY215953,3,1.0
11984,A1,CY257218,1,1.0
11985,A1,CY240739,1,1.0
11986,A1,CY257306,1,1.0
11987,A1,CY257026,1,1.0
11988,A1,CY257418,1,1.0
11989,A1,CY257298,1,1.0
11990,A1,CY257338,1,1.0
11991,A1,CY257114,1,1.0
11992,A1,CY257226,1,1.0
11993,A1,CY257274,1,1.0
11994,A1,CY257314,1,1.0
11995,A1,CY257234,1,1.0
11996,A1,CY257354,1,1.0
11997,A1,CY257098,1,1.0
11998,A1,CY240723,1,1.0
11999,A1,CY257106,1,1.0
12000,A1,CY257402,1,1.0
12001,A1,CY257154,1,1.0
12002,A1,CY257322,1,1.0
12003,A1,CY257242,1,1.0
12004,A1,CY257282,1,1.0
12005,A1,CY240747,1,1.0
12006,A1,CY257426,1,1.0
12007,A1,CY257018,1,1.0
12008,A1,CY257130,1,1.0
12009,A1,CY257258,1,1.0
12010,A1,CY209056,1,1.0
12011,A1,KY289131,1,1.0
12012,A1,CY217906,1,1.0
12013,A1,CY214554,1,1.0
12014,A1,CY211498,1,1.0
12015,A1,CY211802,1,1.0
12016,A1,CY212402,1,1.0
12017,A1,KY003458,1,1.0
12018,A1,KY116590,1,1.0
12019,A1,CY243999,1,0.0
12020,A1,CY210030,1,0.0
12021,A1,KY583668,1,0.0
12022,A1,CY208313,1,0.0
12023,A1,KY583596,1,0.0
12024,A1,CY234886,1,0.0
12025,A1,KY583652,1,0.0
12026,A1,CY234981,1,0.0
12027,A1,KX416704,1,1.0
12028,A1,CY211586,1,1.0
12029,A1,KY116414,1,1.0
12030,A1,KY583594,1,1.0
12031,A1,CY212882,1,1.0
12032,A1,KY116446,1,1.0
12033,A1,KX917196,1,1.0
12034,A1,CY244075,1,1.0
12035,A1,KY583643,1,1.0
12036,A1,KY583564,1,1.0
12037,A1,CY216185,2,0.5
12038,A1,CY212698,2,0.5
12039,A1,CY214986,2,0.5
12040,A1,CY243985,2,0.5
12041,A1,CY243986,2,0.5
12042,A1,CY234905,2,0.5
12043,A1,CY220583,2,0.5
12044,A1,KY435825,2,0.5
12045,A1,CY228173,2,0.5
12046,A1,CY214826,2,0.5
12047,A1,CY221870,2,0.5
12048,A1,CY255377,2,0.5
12049,A1,KY116118,2,0.5
12050,A1,CY211514,2,0.5
12051,A1,CY244281,2,0.5
12052,A1,CY244032,2,0.5
12053,A1,CY234960,2,0.5
12054,A1,CY235021,2,0.5
12055,A1,CY243880,2,0.5
12056,A1,CY210018,2,0.5
12057,A1,MF673244,2,0.5
12058,A1,CY216297,2,0.5
12059,A1,CY254529,2,0.5
12060,A1,CY255001,2,0.5
12061,A1,CY219123,2,0.5
12062,A1,CY234911,2,0.5
12063,A1,KY949757,2,0.5
12064,A1,CY243943,2,0.5
12065,A1,KY949854,2,0.5
12066,A1,CY216305,2,0.5
12067,A1,KY949735,2,0.5
12068,A1,KY949789,2,0.5
12069,A1,KY949885,2,0.5
12070,A1,KY949869,2,0.5
12071,A1,CY211755,2,0.5
12072,A1,CY209360,2,0.5
12073,A1,KY116134,2,0.5
12074,A1,KY949902,2,0.5
12075,A1,KY950205,2,0.5
12076,A1,KY949886,2,0.5
12077,A1,KY949936,1,1.0
12078,A1,CY216185,2,0.5
12079,A1,CY212698,2,0.5
12080,A1,CY214986,2,0.5
12081,A1,CY243985,2,0.5
12082,A1,CY243986,2,0.5
12083,A1,CY234905,2,0.5
12084,A1,CY220583,2,0.5
12085,A1,KY435825,2,0.5
12086,A1,CY228173,2,0.5
12087,A1,CY214826,2,0.5
12088,A1,CY221870,2,0.5
12089,A1,CY255377,2,0.5
12090,A1,KY116118,2,0.5
12091,A1,CY211514,2,0.5
12092,A1,CY244281,2,0.5
12093,A1,CY244032,2,0.5
12094,A1,CY234960,2,0.5
12095,A1,CY235021,2,0.5
12096,A1,CY243880,2,0.5
12097,A1,CY210018,2,0.5
12098,A1,MF673244,2,0.5
12099,A1,CY216297,2,0.5
12100,A1,CY254529,2,0.5
12101,A1,CY255001,2,0.5
12102,A1,CY219123,2,0.5
12103,A1,CY234911,2,0.5
12104,A1,KY949757,2,0.5
12105,A1,CY243943,2,0.5
12106,A1,KY949854,2,0.5
12107,A1,CY216305,2,0.5
12108,A1,KY949735,2,0.5
12109,A1,KY949789,2,0.5
12110,A1,KY949885,2,0.5
12111,A1,KY949869,2,0.5
12112,A1,CY211755,2,0.5
12113,A1,CY209360,2,0.5
12114,A1,KY116134,2,0.5
12115,A1,KY949902,2,0.5
12116,A1,KY950205,2,0.5
12117,A1,KY949886,2,0.5
12118,A1,CY213258,1,1.0
12119,A1,CY212642,1,1.0
12120,A1,CY234955,1,1.0
12121,A1,CY215146,1,1.0
12122,A1,CY218222,1,1.0
12123,A1,CY210416,1,1.0
12124,A1,CY216577,1,1.0
12125,A1,CY210488,1,1.0
12126,A1,CY210791,1,1.0
12127,A1,CY214810,1,1.0
12128,A1,KY583591,1,1.0
12129,A1,CY212650,4,0.75
12130,A1,CY227094,4,0.75
12131,A1,CY213154,4,0.75
12132,A1,CY222837,4,0.75
12133,A1,CY220751,4,0.75
12134,A1,CY220271,4,0.75
12135,A1,CY220239,4,0.75
12136,A1,MF182512,4,0.75
12137,A1,CY244163,4,0.75
12138,A1,CY227918,4,0.75
12139,A1,CY209352,4,0.75
12140,A1,CY211506,4,0.75
12141,A1,CY226743,3,0.6666666666666666
12142,A1,CY264713,3,0.6666666666666666
12143,A1,CY234992,3,0.6666666666666666
12144,A1,CY216353,3,0.6666666666666666
12145,A1,CY235031,3,0.6666666666666666
12146,A1,CY228102,3,0.6666666666666666
12147,A1,CY228094,3,0.6666666666666666
12148,A1,CY213218,3,0.6666666666666666
12149,A1,CY210615,3,0.6666666666666666
12150,A1,CY209312,3,0.6666666666666666
12151,A1,CY235007,3,0.6666666666666666
12152,A1,CY243868,3,0.6666666666666666
12153,A1,CY212578,2,0.5
12154,A1,CY214762,2,0.5
12155,A1,CY244046,2,0.5
12156,A1,CY212866,2,0.5
12157,A1,CY211922,2,0.5
12158,A1,CY255209,2,0.5
12159,A1,KY116278,2,0.5
12160,A1,CY255465,2,0.5
12161,A1,KY116310,2,0.5
12162,A1,CY255073,2,0.5
12163,A1,CY255329,2,0.5
12164,A1,CY255441,2,0.5
12165,A1,CY255457,2,0.5
12166,A1,CY255129,2,0.5
12167,A1,KY003363,2,0.5
12168,A1,CY254929,2,0.5
12169,A1,KX916340,2,0.5
12170,A1,CY254841,2,0.5
12171,A1,KX916796,2,0.5
12172,A1,CY213282,2,0.5
12173,A1,CY209368,2,0.5
12174,A1,KX916508,2,0.5
12175,A1,KY289348,2,0.5
12176,A1,CY254849,2,0.5
12177,A1,CY255153,2,0.5
12178,A1,CY255369,2,0.5
12179,A1,CY255233,2,0.5
12180,A1,KY116646,2,0.5
12181,A1,KY116542,2,0.5
12182,A1,KY288895,2,0.5
12183,A1,KY583604,2,0.5
12184,A1,CY255273,2,0.5
12185,A1,CY254577,2,0.5
12186,A1,CY254617,1,1.0
12187,A1,CY212650,4,0.75
12188,A1,CY227094,4,0.75
12189,A1,CY213154,4,0.75
12190,A1,CY222837,4,0.75
12191,A1,CY220751,4,0.75
12192,A1,CY220271,4,0.75
12193,A1,CY220239,4,0.75
12194,A1,MF182512,4,0.75
12195,A1,CY244163,4,0.75
12196,A1,CY227918,4,0.75
12197,A1,CY209352,4,0.75
12198,A1,CY211506,4,0.75
12199,A1,CY226743,3,0.6666666666666666
12200,A1,CY264713,3,0.6666666666666666
12201,A1,CY234992,3,0.6666666666666666
12202,A1,CY216353,3,0.6666666666666666
12203,A1,CY235031,3,0.6666666666666666
12204,A1,CY228102,3,0.6666666666666666
12205,A1,CY228094,3,0.6666666666666666
12206,A1,CY213218,3,0.6666666666666666
12207,A1,CY210615,3,0.6666666666666666
12208,A1,CY209312,3,0.6666666666666666
12209,A1,CY235007,3,0.6666666666666666
12210,A1,CY243868,3,0.6666666666666666
12211,A1,CY212578,2,0.5
12212,A1,CY214762,2,0.5
12213,A1,CY244046,2,0.5
12214,A1,CY212866,2,0.5
12215,A1,CY211922,2,0.5
12216,A1,CY255209,2,0.5
12217,A1,KY116278,2,0.5
12218,A1,CY255465,2,0.5
12219,A1,KY116310,2,0.5
12220,A1,CY255073,2,0.5
12221,A1,CY255329,2,0.5
12222,A1,CY255441,2,0.5
12223,A1,CY255457,2,0.5
12224,A1,CY255129,2,0.5
12225,A1,KY003363,2,0.5
12226,A1,CY254929,2,0.5
12227,A1,KX916340,2,0.5
12228,A1,CY254841,2,0.5
12229,A1,KX916796,2,0.5
12230,A1,CY213282,2,0.5
12231,A1,CY209368,2,0.5
12232,A1,KX916508,2,0.5
12233,A1,KY289348,2,0.5
12234,A1,CY254849,2,0.5
12235,A1,CY255153,2,0.5
12236,A1,CY255369,2,0.5
12237,A1,CY255233,2,0.5
12238,A1,KY116646,2,0.5
12239,A1,KY116542,2,0.5
12240,A1,KY288895,2,0.5
12241,A1,KY583604,2,0.5
12242,A1,CY255273,2,0.5
12243,A1,CY254577,2,0.5
12244,A1,CY212650,4,0.75
12245,A1,CY227094,4,0.75
12246,A1,CY213154,4,0.75
12247,A1,CY222837,4,0.75
12248,A1,CY220751,4,0.75
12249,A1,CY220271,4,0.75
12250,A1,CY220239,4,0.75
12251,A1,MF182512,4,0.75
12252,A1,CY244163,4,0.75
12253,A1,CY227918,4,0.75
12254,A1,CY209352,4,0.75
12255,A1,CY211506,4,0.75
12256,A1,CY226743,3,0.6666666666666666
12257,A1,CY264713,3,0.6666666666666666
12258,A1,CY234992,3,0.6666666666666666
12259,A1,CY216353,3,0.6666666666666666
12260,A1,CY235031,3,0.6666666666666666
12261,A1,CY228102,3,0.6666666666666666
12262,A1,CY228094,3,0.6666666666666666
12263,A1,CY213218,3,0.6666666666666666
12264,A1,CY210615,3,0.6666666666666666
12265,A1,CY209312,3,0.6666666666666666
12266,A1,CY235007,3,0.6666666666666666
12267,A1,CY243868,3,0.6666666666666666
12268,A1,CY212650,4,0.75
12269,A1,CY227094,4,0.75
12270,A1,CY213154,4,0.75
12271,A1,CY222837,4,0.75
12272,A1,CY220751,4,0.75
12273,A1,CY220271,4,0.75
12274,A1,CY220239,4,0.75
12275,A1,MF182512,4,0.75
12276,A1,CY244163,4,0.75
12277,A1,CY227918,4,0.75
12278,A1,CY209352,4,0.75
12279,A1,CY211506,4,0.75
12280,A1,KY583658,1,0.0
12281,A1,CY254809,1,0.0
12282,A1,CY216721,1,0.0
12283,A1,CY255089,1,0.0
12284,A1,CY255065,1,0.0
12285,A1,CY255161,1,0.0
12286,A1,CY254713,1,0.0
12287,A1,CY254481,1,0.0
12288,A1,CY254609,1,0.0
12289,A1,KY115926,1,0.0
12290,A1,CY255105,1,0.0
12291,A1,CY211610,4,0.75
12292,A1,KY116286,4,0.75
12293,A1,CY255281,4,0.75
12294,A1,CY254905,4,0.75
12295,A1,CY255425,4,0.75
12296,A1,CY254793,4,0.75
12297,A1,CY254833,4,0.75
12298,A1,CY255481,4,0.75
12299,A1,CY255249,4,0.75
12300,A1,CY209384,4,0.75
12301,A1,MF673252,4,0.75
12302,A1,CY220191,4,0.75
12303,A1,CY220199,4,0.75
12304,A1,CY223197,4,0.75
12305,A1,CY244179,4,0.75
12306,A1,CY216145,4,0.75
12307,A1,CY210703,4,0.75
12308,A1,CY226559,4,0.75
12309,A1,KY583627,3,1.0
12310,A1,KX917764,3,1.0
12311,A1,KX415024,3,1.0
12312,A1,CY225342,3,1.0
12313,A1,CY235816,3,1.0
12314,A1,CY212754,3,1.0
12315,A1,CY216273,3,1.0
12316,A1,MF182465,3,1.0
12317,A1,CY244115,3,1.0
12318,A1,CY209208,3,1.0
12319,A1,KY003564,3,1.0
12320,A1,KY289165,3,1.0
12321,A1,CY214386,3,1.0
12322,A1,CY244257,3,1.0
12323,A1,CY213010,3,1.0
12324,A1,CY213098,3,1.0
12325,A1,CY234945,3,1.0
12326,A1,KY116230,3,1.0
12327,A1,KY003406,3,1.0
12328,A1,CY212057,3,1.0
12329,A1,CY209200,3,1.0
12330,A1,CY212834,3,1.0
12331,A1,KY289544,3,1.0
12332,A1,CY255081,2,1.0
12333,A1,CY215977,2,1.0
12334,A1,CY255121,2,1.0
12335,A1,KY289437,2,1.0
12336,A1,CY230101,2,1.0
12337,A1,KY116558,2,1.0
12338,A1,CY255185,2,1.0
12339,A1,CY255193,2,1.0
12340,A1,CY254497,2,1.0
12341,A1,CY210751,2,1.0
12342,A1,CY254945,2,1.0
12343,A1,CY215082,2,1.0
12344,A1,CY230690,2,1.0
12345,A1,CY230682,2,1.0
12346,A1,CY214034,2,1.0
12347,A1,CY215090,2,1.0
12348,A1,KY116262,2,1.0
12349,A1,CY234882,2,1.0
12350,A1,KY435816,2,1.0
12351,A1,CY254673,2,1.0
12352,A1,CY234989,2,1.0
12353,A1,CY215889,2,1.0
12354,A1,CY255137,2,1.0
12355,A1,KU591464,3,0.6666666666666666
12356,A1,CY254697,3,0.6666666666666666
12357,A1,CY234958,3,0.6666666666666666
12358,A1,CY255361,3,0.6666666666666666
12359,A1,CY255529,3,0.6666666666666666
12360,A1,CY255097,3,0.6666666666666666
12361,A1,CY212922,3,0.6666666666666666
12362,A1,CY254465,3,0.6666666666666666
12363,A1,CY259231,3,0.6666666666666666
12364,A1,CY254857,3,0.6666666666666666
12365,A1,CY215066,3,0.6666666666666666
12366,A1,CY254689,3,0.6666666666666666
12367,A1,CY255521,3,0.6666666666666666
12368,A1,CY212570,3,0.6666666666666666
12369,A1,KX916868,3,0.6666666666666666
12370,A1,KY003555,2,1.0
12371,A1,CY254801,2,1.0
12372,A1,CY214898,1,1.0
12373,A1,CY255537,1,1.0
12374,A1,CY211610,4,0.75
12375,A1,KY116286,4,0.75
12376,A1,CY255281,4,0.75
12377,A1,CY254905,4,0.75
12378,A1,CY255425,4,0.75
12379,A1,CY254793,4,0.75
12380,A1,CY254833,4,0.75
12381,A1,CY255481,4,0.75
12382,A1,CY255249,4,0.75
12383,A1,CY209384,4,0.75
12384,A1,MF673252,4,0.75
12385,A1,CY220191,4,0.75
12386,A1,CY220199,4,0.75
12387,A1,CY223197,4,0.75
12388,A1,CY244179,4,0.75
12389,A1,CY216145,4,0.75
12390,A1,CY210703,4,0.75
12391,A1,CY226559,4,0.75
12392,A1,KY583627,3,1.0
12393,A1,KX917764,3,1.0
12394,A1,KX415024,3,1.0
12395,A1,CY225342,3,1.0
12396,A1,CY235816,3,1.0
12397,A1,CY212754,3,1.0
12398,A1,CY216273,3,1.0
12399,A1,MF182465,3,1.0
12400,A1,CY244115,3,1.0
12401,A1,CY209208,3,1.0
12402,A1,KY003564,3,1.0
12403,A1,KY289165,3,1.0
12404,A1,CY214386,3,1.0
12405,A1,CY244257,3,1.0
12406,A1,CY213010,3,1.0
12407,A1,CY213098,3,1.0
12408,A1,CY234945,3,1.0
12409,A1,KY116230,3,1.0
12410,A1,KY003406,3,1.0
12411,A1,CY212057,3,1.0
12412,A1,CY209200,3,1.0
12413,A1,CY212834,3,1.0
12414,A1,KY289544,3,1.0
12415,A1,CY255081,2,1.0
12416,A1,CY215977,2,1.0
12417,A1,CY255121,2,1.0
12418,A1,KY289437,2,1.0
12419,A1,CY230101,2,1.0
12420,A1,KY116558,2,1.0
12421,A1,CY255185,2,1.0
12422,A1,CY255193,2,1.0
12423,A1,CY254497,2,1.0
12424,A1,CY210751,2,1.0
12425,A1,CY254945,2,1.0
12426,A1,CY215082,2,1.0
12427,A1,CY230690,2,1.0
12428,A1,CY230682,2,1.0
12429,A1,CY214034,2,1.0
12430,A1,CY215090,2,1.0
12431,A1,KY116262,2,1.0
12432,A1,CY234882,2,1.0
12433,A1,KY435816,2,1.0
12434,A1,CY254673,2,1.0
12435,A1,CY234989,2,1.0
12436,A1,CY215889,2,1.0
12437,A1,CY255137,2,1.0
12438,A1,KU591464,3,0.6666666666666666
12439,A1,CY254697,3,0.6666666666666666
12440,A1,CY234958,3,0.6666666666666666
12441,A1,CY255361,3,0.6666666666666666
12442,A1,CY255529,3,0.6666666666666666
12443,A1,CY255097,3,0.6666666666666666
12444,A1,CY212922,3,0.6666666666666666
12445,A1,CY254465,3,0.6666666666666666
12446,A1,CY259231,3,0.6666666666666666
12447,A1,CY254857,3,0.6666666666666666
12448,A1,CY215066,3,0.6666666666666666
12449,A1,CY254689,3,0.6666666666666666
12450,A1,CY255521,3,0.6666666666666666
12451,A1,CY212570,3,0.6666666666666666
12452,A1,KX916868,3,0.6666666666666666
12453,A1,KY003555,2,1.0
12454,A1,CY254801,2,1.0
12455,A1,CY211610,4,0.75
12456,A1,KY116286,4,0.75
12457,A1,CY255281,4,0.75
12458,A1,CY254905,4,0.75
12459,A1,CY255425,4,0.75
12460,A1,CY254793,4,0.75
12461,A1,CY254833,4,0.75
12462,A1,CY255481,4,0.75
12463,A1,CY255249,4,0.75
12464,A1,CY209384,4,0.75
12465,A1,MF673252,4,0.75
12466,A1,CY220191,4,0.75
12467,A1,CY220199,4,0.75
12468,A1,CY223197,4,0.75
12469,A1,CY244179,4,0.75
12470,A1,CY216145,4,0.75
12471,A1,CY210703,4,0.75
12472,A1,CY226559,4,0.75
12473,A1,KY583627,3,1.0
12474,A1,KX917764,3,1.0
12475,A1,KX415024,3,1.0
12476,A1,CY225342,3,1.0
12477,A1,CY235816,3,1.0
12478,A1,CY211610,4,0.75
12479,A1,KY116286,4,0.75
12480,A1,CY255281,4,0.75
12481,A1,CY254905,4,0.75
12482,A1,CY255425,4,0.75
12483,A1,CY254793,4,0.75
12484,A1,CY254833,4,0.75
12485,A1,CY255481,4,0.75
12486,A1,CY255249,4,0.75
12487,A1,CY209384,4,0.75
12488,A1,MF673252,4,0.75
12489,A1,CY220191,4,0.75
12490,A1,CY220199,4,0.75
12491,A1,CY223197,4,0.75
12492,A1,CY244179,4,0.75
12493,A1,CY216145,4,0.75
12494,A1,CY210703,4,0.75
12495,A1,CY226559,4,0.75
12496,A1,CY212754,3,1.0
12497,A1,CY216273,3,1.0
12498,A1,MF182465,3,1.0
12499,A1,CY244115,3,1.0
12500,A1,CY209208,3,1.0
12501,A1,KY003564,3,1.0
12502,A1,KY289165,3,1.0
12503,A1,CY214386,3,1.0
12504,A1,CY244257,3,1.0
12505,A1,CY213010,3,1.0
12506,A1,CY213098,3,1.0
12507,A1,CY234945,3,1.0
12508,A1,KY116230,3,1.0
